Forecast_Date,Forecast Validity,STATE_ID,STATE_NAME,DIST_ID,DIST_NAME,BLOCK_ID,BLOCK_NAME,RF,MAX,MIN,CLOUD,MAX_RH,MIN_RH,WINDSPEED,WIND DIRECTION
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3854,KHAJURIPADA,2,31,21,6,93,70,8,250
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,390,KANDHAMAL,3854,KHAJURIPADA,1,32,22,5,94,69,8,260
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,390,KANDHAMAL,3854,KHAJURIPADA,8,32,23,6,92,68,6,253
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,34,26,20,8,93,68,10,284
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,15,27,19,7,93,78,10,250
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,2,31,21,6,94,73,8,250
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,2,32,22,5,95,71,8,266
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,8,32,23,6,93,70,6,253
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,33,26,20,8,93,67,9,284
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,14,28,20,7,93,78,10,252
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,2,31,22,6,94,72,8,252
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,2,32,23,5,94,71,8,269
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,8,32,23,6,92,70,6,256
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,31,26,21,8,93,68,9,287
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,14,28,20,7,92,78,9,255
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,2,31,22,6,94,72,8,251
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,2,32,23,5,94,71,7,271
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,8,32,24,6,92,70,6,259
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,36,27,20,8,92,66,10,276
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,17,28,20,7,92,76,10,251
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,2,31,21,6,93,71,8,251
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,2,32,22,5,94,70,8,264
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,8,32,23,6,92,69,6,255
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,33,25,19,8,94,69,9,289
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,13,27,19,7,94,80,10,249
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,2,31,21,6,95,74,7,249
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,2,32,22,5,95,73,7,269
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,8,32,23,6,93,71,5,253
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,32,27,21,7,93,70,10,269
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,24,28,21,8,93,78,11,248
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,3,31,23,6,94,72,10,249
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,3,33,24,5,94,67,9,256
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,8,33,23,5,93,65,7,253
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3847,NARALA,32,28,22,7,92,69,9,270
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3847,NARALA,26,28,21,8,92,80,11,247
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3847,NARALA,3,31,23,6,94,73,10,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3847,NARALA,3,33,24,5,94,67,9,252
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3847,NARALA,8,33,24,5,93,65,7,252
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,32,27,21,7,93,70,10,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,23,28,21,8,93,78,11,249
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,3,31,23,6,94,72,9,249
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,3,33,24,5,94,68,9,258
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,8,32,23,5,93,66,7,253
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3845,LANJIGARH,30,28,22,7,92,70,10,275
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3845,LANJIGARH,22,28,21,8,92,80,11,250
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3845,LANJIGARH,3,31,23,6,94,73,10,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3845,LANJIGARH,3,33,24,5,94,68,9,257
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3845,LANJIGARH,8,33,24,5,93,66,7,256
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3844,KOKASARA,28,28,22,8,92,74,11,283
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3844,KOKASARA,25,28,21,7,93,83,13,251
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3844,KOKASARA,3,30,23,6,94,75,12,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3844,KOKASARA,3,32,24,6,94,69,11,252
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3844,KOKASARA,8,32,23,6,94,66,8,254
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3843,KESINGA,32,28,22,7,92,69,9,270
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3843,KESINGA,27,28,21,8,92,81,10,246
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3843,KESINGA,3,31,23,6,94,74,10,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3843,KESINGA,3,33,24,5,94,67,9,250
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3843,KESINGA,8,33,24,5,93,65,7,251
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,32,28,22,7,92,69,9,270
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,27,28,21,8,92,81,10,246
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,3,31,23,6,94,74,10,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,3,33,24,5,94,67,9,250
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,8,33,24,5,93,65,7,251
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3841,KALAMPUR,29,28,22,8,92,72,10,280
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3841,KALAMPUR,24,28,21,7,92,81,12,251
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3841,KALAMPUR,3,31,23,6,94,74,11,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3841,KALAMPUR,3,32,24,5,94,69,10,255
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3841,KALAMPUR,8,32,24,6,94,66,7,256
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3840,JUNAGARH,31,28,22,7,92,71,10,274
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3840,JUNAGARH,26,28,21,8,92,81,11,249
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3840,JUNAGARH,3,31,23,6,94,74,11,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3840,JUNAGARH,3,33,24,5,94,68,10,252
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3840,JUNAGARH,8,33,24,5,93,65,7,253
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,28,28,22,8,92,73,10,282
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,24,28,21,7,92,82,12,252
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,3,31,23,6,94,74,12,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,3,32,24,5,94,69,10,255
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,8,32,24,6,94,66,8,256
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,32,28,22,7,92,70,9,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,27,28,21,8,92,81,11,247
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,3,31,23,6,94,74,10,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,3,33,24,5,94,67,9,250
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,8,33,24,5,93,65,7,252
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,31,27,21,8,93,69,10,281
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,18,28,20,7,93,79,10,250
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,3,31,22,6,94,73,9,249
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,3,32,23,5,94,70,8,263
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,8,32,23,6,93,68,6,254
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,32,28,22,7,92,70,9,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,26,28,21,8,92,81,11,247
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,3,31,23,6,94,74,10,248
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,3,33,24,5,94,67,9,251
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,8,33,24,5,93,65,7,252
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,34,29,23,7,92,61,9,268
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,49,28,23,8,94,68,11,250
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,11,30,24,6,93,72,9,232
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,4,32,25,6,95,70,9,237
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,7,33,25,5,91,69,7,217
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,37,30,23,7,91,58,9,280
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,55,28,23,8,94,66,12,236
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,6,31,24,6,93,72,9,228
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,3,32,25,5,95,68,8,242
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,7,33,25,5,91,68,6,200
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,33,30,24,7,91,58,9,281
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,49,28,23,8,94,65,12,243
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,5,31,24,6,93,71,10,227
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,3,33,25,5,94,67,9,242
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,7,34,25,5,90,67,7,209
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,34,30,24,7,90,57,9,284
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,51,28,23,8,94,64,12,240
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,5,31,24,6,93,71,9,226
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,3,33,25,5,95,67,9,242
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,7,33,25,5,90,67,7,204
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,28,31,24,7,90,56,9,287
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,43,28,23,8,94,62,12,248
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,4,31,24,6,92,70,10,225
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,3,33,25,5,94,65,10,243
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,7,34,25,5,89,66,7,212
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3830,SUKINDA,63,28,23,8,89,61,9,271
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3830,SUKINDA,23,29,23,7,87,67,8,231
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3830,SUKINDA,3,32,24,6,87,59,8,253
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3830,SUKINDA,2,33,25,5,88,67,8,256
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,382,JAJAPUR,3830,SUKINDA,8,33,25,6,87,63,8,180
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3829,RASULPUR,67,29,23,8,88,59,10,262
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3829,RASULPUR,22,30,23,7,87,68,8,233
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3829,RASULPUR,3,32,25,6,86,57,8,266
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3829,RASULPUR,2,34,25,5,87,68,8,249
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,382,JAJAPUR,3829,RASULPUR,9,34,25,6,87,62,8,170
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3828,KOREI,69,29,23,8,88,58,10,260
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3828,KOREI,22,30,23,7,86,69,8,233
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3828,KOREI,3,32,25,6,85,57,8,268
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3828,KOREI,2,34,25,5,87,68,8,247
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,382,JAJAPUR,3828,KOREI,9,34,25,6,87,62,9,168
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3827,JAJPUR,68,29,23,8,89,58,9,261
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3827,JAJPUR,22,30,23,7,87,70,8,236
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3827,JAJPUR,3,32,25,6,86,57,8,288
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3827,JAJPUR,2,34,25,5,88,69,7,251
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,382,JAJAPUR,3827,JAJPUR,9,34,25,6,88,62,8,167
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,66,29,23,8,87,61,10,259
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,20,30,23,7,85,67,10,224
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,3,33,25,6,84,57,9,224
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,2,33,25,5,86,68,9,245
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,9,33,25,6,85,61,10,172
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3825,DANAGADI,71,29,23,8,88,59,10,263
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3825,DANAGADI,23,30,23,7,86,68,9,230
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3825,DANAGADI,3,32,25,6,85,58,8,245
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3825,DANAGADI,2,34,25,5,87,68,8,243
21-11-2021,Valid From 08:30 AM OF 2021-11-20 TO 08:30AM OF 2021-11-21,21,Odisha,382,JAJAPUR,3825,DANAGADI,9,34,25,6,86,62,9,171
17-11-2021,Valid From 08:30 AM OF 2021-11-16 TO 08:30AM OF 2021-11-17,21,Odisha,382,JAJAPUR,3824,DHARMASALA,65,29,23,8,88,60,10,264
18-11-2021,Valid From 08:30 AM OF 2021-11-17 TO 08:30AM OF 2021-11-18,21,Odisha,382,JAJAPUR,3824,DHARMASALA,22,30,23,7,87,68,8,232
19-11-2021,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3824,DHARMASALA,3,32,25,6,86,58,8,260
20-11-2021,Valid From 08:30 AM OF 2021-11-19 TO 08:30AM OF 2021-11-20,21,Odisha,382,JAJAPUR,3824,DHARMASALA,2,34,25,5,87,68,8,251
