Forecast_Date,Forecast Validity,STATE_ID,STATE_NAME,DIST_ID,DIST_NAME,BLOCK_ID,BLOCK_NAME,RF,MAX,MIN,CLOUD,MAX_RH,MIN_RH,WINDSPEED,WIND DIRECTION
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3858,RAIKIA,2,31,23,6,94,74,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3857,PHULBANI,2,31,21,6,94,71,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3856,PHIRINGIA,2,31,21,6,94,73,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3855,KOTAGARH,2,31,22,6,94,72,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3854,KHAJURIPADA,2,31,21,6,93,70,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3853,K.NUAGAN,2,31,21,6,94,73,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3852,G.UDAYGIRI,2,31,22,6,94,72,8,252
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3851,DARINGIBADI,2,31,22,6,94,72,8,251
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3850,CHAKAPAD,2,31,21,6,93,71,8,251
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,390,KANDHAMAL,3849,BALIGUDA,2,31,21,6,95,74,7,249
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3848,THUAMUL-RAM-PUR,3,31,23,6,94,72,10,249
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3847,NARALA,3,31,23,6,94,73,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3846,MADANPUR-RAMPUR,3,31,23,6,94,72,9,249
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3845,LANJIGARH,3,31,23,6,94,73,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3844,KOKASARA,3,30,23,6,94,75,12,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3843,KESINGA,3,31,23,6,94,74,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3842,KARLAMUNDA,3,31,23,6,94,74,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3841,KALAMPUR,3,31,23,6,94,74,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3840,JUNAGARH,3,31,23,6,94,74,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3839,JAYAPATNA,3,31,23,6,94,74,12,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3838,GOLAMUNDA,3,31,23,6,94,74,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3837,DHARAMAGARH,3,31,22,6,94,73,9,249
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,395,KALAHANDI,3836,BHAWANIPATNA,3,31,23,6,94,74,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3835,LAKHANPUR,11,30,24,6,93,72,9,232
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3834,LAIKERA,6,31,24,6,93,72,9,228
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3833,KOLABIRA,5,31,24,6,93,71,10,227
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3832,KIRMIRA,5,31,24,6,93,71,9,226
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,371,JHARSUGUDA,3831,JHARSUGUDA,4,31,24,6,92,70,10,225
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3830,SUKINDA,3,32,24,6,87,59,8,253
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3829,RASULPUR,3,32,25,6,86,57,8,266
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3828,KOREI,3,32,25,6,85,57,8,268
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3827,JAJPUR,3,32,25,6,86,57,8,288
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3826,DASARATHAPUR,3,33,25,6,84,57,9,224
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3825,DANAGADI,3,32,25,6,85,58,8,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3824,DHARMASALA,3,32,25,6,86,58,8,260
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3823,BINJHARPUR,3,32,25,6,85,57,9,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3822,BARI,3,32,25,6,85,57,9,240
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,382,JAJAPUR,3821,BADCHANA,3,32,24,6,86,58,8,252
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3820,TIRTOL,3,32,25,6,82,58,12,197
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3819,RAGHUNATHPUR,3,31,26,6,83,58,13,211
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3818,NAUGAON,3,31,26,6,82,58,13,207
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3817,KUJANG,3,33,25,6,82,57,11,187
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3816,JAGATSINGHAPUR,3,31,26,6,82,58,14,202
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3815,ERASAMA,3,32,25,6,82,58,12,199
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3814,BIRIDI,3,32,25,6,83,59,12,223
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,380,JAGATSINGHAPUR,3813,BALIKUDA,3,31,26,6,82,58,13,205
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3812,SURADA,4,32,23,6,91,68,7,260
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3811,SHERAGADA,4,32,24,6,89,66,8,265
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3810,SANAKHEMUNDI,3,32,24,6,91,67,7,256
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3809,RANGEILUNDS,3,32,26,5,87,63,8,279
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3808,PURUSHOTTAMPUR,3,32,25,5,87,63,8,278
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3807,POLOSARA,3,32,24,6,88,65,7,271
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3806,PATRAPUR,4,32,24,6,90,67,8,259
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3805,KUKUDAKHANDI,3,32,25,5,88,64,8,273
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3804,KHALLIKOTE,3,32,23,6,89,65,7,276
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3803,KABISURYANAGAR,3,32,25,6,88,65,7,272
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3802,JAGANNATHPRASAD,3,32,23,6,90,66,7,271
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3801,HINJILICUT,3,32,25,5,88,64,8,272
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3800,GANJAM,3,32,26,5,86,62,8,285
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3799,DIGAPAHANDI,4,32,24,6,90,66,8,262
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3798,DHARAKOTE,4,32,24,6,90,66,7,264
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3797,CHIKITI,4,32,24,6,89,66,8,263
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3796,CHATRAPUR,3,32,26,5,86,62,8,284
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3795,BUGUDA,3,32,24,6,89,65,7,270
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3794,BHANJANAGAR,4,32,23,6,90,67,7,263
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3793,BELLAGUNTHA,4,32,23,6,90,67,7,266
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3792,BEGUNIAPADA,3,32,25,5,87,64,7,275
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,388,GANJAM,3791,ASKA,4,32,24,6,89,66,7,267
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3790,RAYAGADA,7,31,24,6,92,69,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3789,R.UDAYAGIRI,1,32,24,6,92,67,7,252
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3788,NUAGADA,4,31,24,6,91,68,8,262
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3787,MOHONA,3,32,24,6,92,69,8,253
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3786,KASINAGAR,13,31,24,6,92,72,9,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3785,GUMMA,5,32,24,6,92,69,8,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,389,GAJAPATI,3784,GOSANI,11,31,24,6,91,71,8,247
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3783,PARJANG,4,30,22,6,92,64,7,263
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3782,ODAPADA,3,31,24,6,89,61,7,272
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3781,KANKADA-HAD,3,30,23,6,91,67,7,219
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3780,KAMAKHYANAGAR,3,31,23,6,90,63,7,272
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3779,HINDOL,4,31,23,6,92,64,7,267
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3778,GONDIA,4,30,22,6,93,65,7,256
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3777,DHENKANAL-SADAR,3,31,23,6,90,62,7,285
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,383,DHENKANAL,3776,BHUBAN,3,31,24,6,89,62,7,278
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,373,DEOGARH,3775,TILEIBANI,5,30,24,6,95,69,7,243
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,373,DEOGARH,3774,REAMAL,6,30,24,6,94,69,7,243
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,373,DEOGARH,3773,BARKOTE,7,30,24,6,94,67,7,247
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3772,TIGIRIA,3,31,24,6,88,62,8,273
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3771,TANGI-CHOUDWAR,3,31,25,6,84,59,11,237
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3770,SALEPUR,3,32,25,6,86,60,10,254
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3769,NISCHINTA-KOILI,3,32,25,6,85,59,10,249
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3768,NIALI,3,31,25,6,83,59,12,221
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3767,NARASINGHPUR,3,32,23,6,88,63,7,271
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3766,MAHANGA,3,32,25,6,86,59,9,262
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3765,KANTAPADA,3,32,25,6,85,60,10,243
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3764,CUTTACKSADAR,3,32,24,6,88,61,8,289
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3763,BARANGA,3,32,24,6,88,61,8,281
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3762,BANKI-DAMPARA,3,32,24,6,87,61,9,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3761,BANKI,3,32,24,6,87,61,9,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3760,BADAMBA,3,32,24,6,88,62,8,264
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,381,CUTTACK,3759,ATHAGAD,3,31,24,6,88,61,8,274
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,391,BOUDH,3758,KANTAMAL,3,31,22,6,93,66,10,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,391,BOUDH,3757,HARABHANGA,3,31,21,6,93,67,8,254
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,391,BOUDH,3756,BOUDH,3,30,19,6,93,68,9,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3755,TIHIDI,3,33,25,6,82,55,9,191
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3754,DHAMANAGAR,3,32,25,6,84,56,9,235
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3753,CHANDABALI,3,33,25,6,83,57,9,208
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3752,BONTH,3,33,25,6,83,56,9,209
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3751,BHANDARIPOKHARI,3,32,25,6,85,56,8,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3750,BHADRAK,3,33,25,6,82,55,9,180
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,378,BHADRAK,3749,BASUDEVPUR,3,33,25,6,83,57,9,192
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3748,SOHELLA,7,30,24,6,93,69,10,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3747,PAIKMAL,13,30,24,7,93,71,9,256
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3746,PADAMPUR,9,30,24,7,93,69,10,250
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3745,JHARBANDH,14,30,24,7,93,72,9,257
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3744,GAISILET,6,30,24,7,93,66,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3743,BIJEPUR,5,30,24,6,93,68,10,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3742,BHEDEN,4,31,24,6,94,69,10,241
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3741,BHATLI,6,30,24,5,93,69,10,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3740,BARPALI,4,30,24,5,92,68,11,245
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3739,BARGARH,3,30,24,5,92,68,11,246
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3738,ATTABIRA,4,30,24,5,93,69,10,243
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,370,BARGARH,3737,AMBABHONA,15,30,24,6,93,72,9,243
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3736,SORO,5,32,25,6,84,61,10,171
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3735,SIMULIA,9,32,25,6,85,66,12,165
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3734,REMUNA,5,32,24,5,83,63,11,165
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3733,OUPADA,4,32,25,6,84,60,10,174
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3732,NILGIRI,5,32,24,5,84,63,11,166
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3731,KHAIRA,4,33,25,6,83,58,10,176
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3730,JALESWAR,11,32,25,6,86,67,13,164
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3729,BHOGRAI,11,31,25,6,85,67,13,165
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3728,BASTA,7,32,24,5,85,65,11,165
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3727,BALIAPAL,9,32,25,6,85,66,12,165
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3726,BALESHWAR,5,32,24,5,83,63,11,165
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,377,BALESHWAR,3725,BAHANAGA,5,32,24,5,84,62,10,169
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3724,TUREKELA,3,31,23,7,93,71,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3723,TITLAGARH,3,31,23,6,94,72,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3722,SAINTALA,3,31,23,6,93,67,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3721,PUINTALA,4,30,24,7,92,62,11,251
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3720,PATNAGARH,4,30,24,7,93,66,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3719,MURIBAHAL,3,31,23,6,93,71,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3718,LOISINGA,4,30,24,7,92,64,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3717,KHAPRAKHOL,3,31,24,7,93,70,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3716,GUDVELLA,3,31,23,6,93,66,10,247
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3715,DEOGAON,3,31,23,6,93,69,11,247
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3714,BELPARA,3,31,23,6,93,69,11,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3713,BANGOMUNDA,3,31,23,6,93,71,10,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3712,BALANGIR,4,30,24,7,92,62,11,251
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,393,BALANGIR,3711,AGALPUR,3,30,23,6,93,66,11,247
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,384,ANUGUL,3710,TALACHER,4,30,22,6,94,65,7,259
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,384,ANUGUL,3709,PALALAHADA,4,30,23,6,93,68,7,224
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,384,ANUGUL,3708,KISHORENAGAR,3,30,19,6,93,68,9,248
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,384,ANUGUL,3707,KANIHA,4,30,22,6,93,66,7,252
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,384,ANUGUL,3706,CHHENDIPADA,4,30,22,6,94,65,7,256
30-11-2022,Valid From 08:30 AM OF 2021-11-18 TO 08:30AM OF 2021-11-19,21,Odisha,384,ANUGUL,3705,BANARPAL,4,30,22,6,94,65,7,259
